"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC"
20210828.000000,1154,24.8776,18.3858,115,999.3,25.9105,20.2848,29.5521,998.74
20210828.000000,1200,23.68,18.3858,112,998.5,22.7444,19.6146,32.9689,997.997
20210828.000000,1206,26.7743,19.3829,114,998.5,31.0745,30.0085,60.6436,996.823
20210828.000000,1212,25.1757,19.3829,114,998.2,29.778,24.5667,66.8632,997.24
20210828.000000,1218,25.6794,19.6811,111,997.9,26.0135,26.1967,41.6023,997.715
20210828.000000,1224,26.0752,19.4806,107,997,30.0162,22.0199,42.0252,996.579
20210828.000000,1230,28.1775,21.5829,109,996.6,29.3734,27.1759,52.736,997.241
20210828.000000,1236,29.077,20.3801,117,996.9,31.3387,24.3496,43.1867,996.646
20210828.000000,1242,27.7766,19.8815,100,996.1,32.3641,31.7115,50.6056,995.24
20210828.000000,1248,29.5756,22.9809,98,995.6,31.5693,25.8975,40.8267,994.407
20210828.000000,1254,27.1752,21.1819,96,9999,32.2095,32.1609,39.5151,993.868
20210828.000000,1300,28.2751,20.9815,102,994.9,32.0988,30.1657,36.6963,993.534
20210828.000000,1306,27.8742,22.2819,97,994.3,29.6373,29.7585,39.3497,992.498
20210828.000000,1312,29.5756,21.0843,95,994.1,32.5085,24.4716,42.564,992.767
20210828.000000,1318,28.9742,21.2796,97,993.4,32.7929,32.9094,37.556,991.206
20210828.000000,1324,30.0741,19.4806,100,993.2,31.4889,31.3546,34.511,990.71
20210828.000000,1330,27.1752,22.1791,96,992.9,31.1145,31.1493,37.049,988.995
20210828.000000,1336,28.1775,17.8821,108,992.4,30.4502,27.6376,42.3307,988.937
20210828.000000,1342,30.2746,17.6867,106,991.8,30.4857,28.0741,43.3044,989.363
20210828.000000,1348,31.2718,19.5834,102,9999,29.2495,27.3163,45.8479,988.18
20210828.000000,1354,32.7726,24.4767,112,989.8,32.9916,30.9012,47.2267,987.614
20210828.000000,1400,32.9731,22.7805,117,989.2,35.1072,30.0847,52.2179,986.324
20210828.000000,1406,32.8703,22.9809,32,988.6,32.8295,32.6531,44.9224,984.237
20210828.000000,1412,31.8731,22.6828,18,9999,37.0655,34.8842,43.7805,983.438
20210828.000000,1418,34.1707,26.4761,15,9999,39.3454,32.0051,43.2344,982.598
20210828.000000,1424,34.0679,23.0786,18,9999,39.9603,33.6934,41.4738,981.138
20210828.000000,1430,35.8669,23.9781,17,9999,38.1088,37.9607,47.3083,979.491
20210828.000000,1436,33.3689,23.7776,12,9999,40.5391,39.6955,48.3123,979.263
20210828.000000,1442,37.7687,24.7799,19,9999,46.9111,41.7362,56.6324,978.345
20210828.000000,1448,34.9674,27.0775,20,9999,41.4287,39.2333,53.4818,977.552
20210828.000000,1454,34.3712,25.3762,17,985.5,46.1808,40.3449,48.8161,975.476
20210828.000000,1500,33.9703,24.7799,18,9999,46.4585,46.5049,55.5232,974.675
20210828.000000,1506,40.0663,25.3762,18,9999,47.8353,46.0009,57.1621,972.32
20210828.000000,1512,35.0702,25.8799,12,983.5,51.6904,45.2914,53.7014,970.727
20210828.000000,1518,36.2678,24.8776,18,9999,52.3051,48.6975,53.2123,970.65
20210828.000000,1524,34.8698,26.178,13,9999,53.1174,48.4779,54.4353,966.367
20210828.000000,1530,35.4711,26.8771,12,9999,54.6266,51.3628,57.8034,966.071
20210828.000000,1536,37.2701,26.5789,17,9999,54.1293,50.1212,61.6705,961.953
20210828.000000,1542,39.1668,27.7766,14,9999,55.5016,50.2778,70.7248,961.318
20210828.000000,1548,41.6648,27.3756,20,9999,57.1877,52.5422,72.0677,960.468
20210828.000000,1554,36.1702,27.6738,13,9999,56.5696,54.3176,77.8509,959.476
20210828.000000,1600,43.8596,28.3779,9,9999,55.7456,52.9757,79.0066,959.295
20210828.000000,1606,39.064,28.5733,9,976.1,56.207,52.694,79.961,958.662
20210828.000000,1612,43.6643,26.8771,7,975.3,60.3546,55.8367,82.263,957.688
20210828.000000,1618,34.6693,23.4795,3,974.8,61.7051,57.2783,86.3332,954.297
20210828.000000,1624,33.9703,20.1848,13,974,63.8723,56.6617,94.9747,954.151
20210828.000000,1630,37.8664,23.68,6,973.3,61.0652,54.1352,96.4824,953.522
20210828.000000,1636,38.4678,20.6834,12,972.7,66.0622,63.1381,104.393,955.466
20210828.000000,1642,28.0747,20.2824,9,972.2,69.5165,48.7015,109.362,956.301
20210828.000000,1648,32.9731,20.082,12,971.1,63.1703,55.7641,112.465,957.14
20210828.000000,1654,31.1741,18.0825,11,971.1,57.6008,52.8816,111.935,956.653
20210828.000000,1700,36.9669,25.0781,355,971.2,60.0425,58.7022,114.764,954.766
20210828.000000,1706,38.7659,28.1775,2,970.8,63.3176,56.0457,120.608,955.769
20210828.000000,1712,39.9635,27.7766,5,971.2,60.4934,55.3354,119.4,957.865
20210828.000000,1718,5139.49,5139.49,9999,9999,63.5482,52.0038,128.285,956.911
20210828.000000,1724,5139.49,5139.49,9999,9999,64.1941,54.2485,126.96,957.662
20210828.000000,1730,43.361,32.3717,2,972.4,62.0493,56.2962,133.468,958.663
20210828.000000,1736,43.0629,27.977,6,973.4,59.6154,53.3688,133.183,960.723
20210828.000000,1742,5139.49,5139.49,9999,9999,55.0468,51.8343,139.001,962.301
20210828.000000,1748,5139.49,5139.49,9999,9999,55.8724,53.214,143.9,962.458
20210828.000000,1754,5139.49,5139.49,9999,9999,57.947,54.8566,138.248,962.277
20210828.000000,1800,5139.49,5139.49,9999,9999,57.47,52.3869,141.312,965.343
20210828.000000,1806,5139.49,5139.49,9999,9999,53.5147,53.127,143.966,966.347
20210828.000000,1812,5139.49,5139.49,9999,9999,53.5014,52.4416,146.148,967.264
20210828.000000,1818,5139.49,5139.49,9999,9999,53.7397,50.573,149.21,971.7
20210828.000000,1824,5139.49,5139.49,9999,9999,51.2595,49.959,151.761,971.916
20210828.000000,1830,5139.49,5139.49,9999,9999,48.8202,48.1173,152.115,974.803
20210828.000000,1836,31.1741,23.1814,4,981.5,51.4618,42.1718,151.619,975.312
20210828.000000,1842,5139.49,5139.49,9999,9999,48.271,46.0945,154.693,976.786
20210828.000000,1848,5139.49,5139.49,9999,9999,45.5048,41.3127,157.672,977.535
20210828.000000,1854,5139.49,5139.49,9999,9999,47.2382,43.1157,156.661,978.745
20210828.000000,1900,31.8731,21.0843,13,984.1,43.3777,43.2013,158.71,981.129
20210828.000000,1906,29.9765,22.8781,13,984.5,42.3084,39.0446,159.068,982.131
20210828.000000,1912,31.4722,20.1848,15,985.1,44.4503,41.2488,159.695,983.58
20210828.000000,1918,5139.49,5139.49,9999,985.7,41.7142,38.739,158.679,984.203
20210828.000000,1924,28.8765,21.7833,9,986.1,41.4429,37.9258,162.328,984.311
20210828.000000,1930,32.2741,22.58,11,986.8,38.5687,37.2919,161.072,985.493
20210828.000000,1936,29.776,22.9809,9,987,38.2341,35.9191,163.38,986.966
20210828.000000,1942,30.3723,22.58,11,987.4,37.3264,35.9192,162.127,987.858
20210828.000000,1948,31.2718,21.9786,11,988.1,36.8024,36.6849,162.393,987.582
20210828.000000,1954,30.5727,21.1819,14,988,35.5833,34.5741,162.579,987.618
20210828.000000,2000,26.6766,17.6867,24,988.5,35.7374,32.8587,164.841,988.493
20210828.000000,2006,30.1718,18.7816,16,988.8,34.4003,34.4351,164.559,989.523
20210828.000000,2012,30.6755,17.3835,24,989.1,33.6954,33.359,167.835,989.282
20210828.000000,2018,28.0747,16.6844,21,989.6,33.2556,32.9002,167.72,989.803
20210828.000000,2024,25.3762,17.3835,21,989.6,33.2683,32.0092,167.217,989.96
20210828.000000,2030,28.4756,16.9877,19,989.7,33.2896,30.3954,168.572,990.601
20210828.000000,2036,25.5766,17.3835,21,989.9,33.2045,32.1063,169.877,989.884
20210828.000000,2042,28.0747,18.4834,16,990.3,33.0149,32.223,170.332,991.499
20210828.000000,2048,25.3762,15.7849,28,990.4,31.6579,29.809,169.693,991.399
20210828.000000,2054,26.9747,14.9882,27,990.4,30.5925,29.4761,171.503,991.662
20210828.000000,2100,24.0809,15.8877,27,990.7,30.1625,29.2356,171.532,993.183
20210828.000000,2106,26.7743,15.2864,25,991,29.569,28.6164,171.332,993.145
20210828.000000,2112,25.0781,15.3892,30,991.2,29.2551,28.413,171.087,992.86
20210828.000000,2118,28.4756,17.183,23,991.2,29.5515,28.7588,170.913,993.492
20210828.000000,2124,27.1752,18.7816,23,991.5,29.3718,28.2447,169.66,994.724
20210828.000000,2130,27.5761,16.6844,27,992,28.6408,28.4348,169.084,993.83
20210828.000000,2136,24.5795,17.7844,27,992.4,28.8596,28.5844,169.857,993.798
20210828.000000,2142,23.7776,14.8854,37,992.8,29.1809,28.722,168.312,993.782
20210828.000000,2148,24.7799,16.8849,33,993.1,29.1696,28.3922,169.801,993.463
20210828.000000,2154,24.0809,17.0854,33,993.3,28.0598,26.9901,168.558,994.79
20210828.000000,2200,24.0809,17.6867,32,993.4,28.2297,26.9718,168.962,995.255
20210828.000000,2206,26.0752,14.685,43,993.6,28.3499,27.2365,170.742,995.555
20210828.000000,2212,27.6738,16.0882,37,993.9,28.4905,27.1981,171.296,995.345
20210828.000000,2218,24.379,13.9859,41,994.3,27.4784,27.3874,171.651,995.311
20210828.000000,2224,26.4761,15.3892,36,994.6,27.7597,26.6399,171.429,995.669
20210828.000000,2230,22.6828,15.7849,43,994.8,28.2687,26.1987,174.388,996.061
20210828.000000,2236,23.2791,14.7878,39,995.1,27.4853,27.261,172.981,995.352
20210828.000000,2242,26.8771,14.3869,40,995.2,27.7033,27.1474,178.455,997.239
20210828.000000,2248,24.7799,16.484,41,995.5,26.414,25.7136,177.608,997.153
