"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC","DFLES_GUST","DFLES_WSPD","DFLES_WDIR","DFLES_PSFC"
20140808.000000,54,2.1,1.7,234,9999,1.71258,1.59809,259.521,1009.08,2.55896,2.51326,293.607,1009.69
20140808.000000,100,2.4,1.9,235,9999,2.24685,2.13243,271.232,1010.66,2.55748,2.55615,290.315,1009.72
20140808.000000,106,2.7,2.1,218,9999,2.29019,2.08583,272.237,1010.42,2.57568,2.57326,289.923,1009.68
20140808.000000,112,4.7,3.7,201,9999,2.18862,2.06852,280.421,1009.72,2.65419,2.65117,290.086,1009.49
20140808.000000,118,4.2,3.5,196,9999,2.10674,2.03811,284.386,1009.1,2.83087,2.82931,286.69,1009.97
20140808.000000,124,4.2,3.2,194,9999,2.25551,2.16322,281.467,1009.92,3.05539,3.05288,286.407,1009.61
20140808.000000,130,3.2,2.3,201,9999,2.29179,2.11585,282.188,1008.96,3.27767,3.27767,287.145,1010.12
20140808.000000,136,3,1.8,265,9999,2.67155,2.50738,280.622,1009.35,3.455,3.43344,286.272,1009.76
20140808.000000,142,2.7,2,238,9999,3.05576,3.01134,287.083,1008.71,3.43576,3.31063,287.113,1010.03
20140808.000000,148,2.7,1.1,215,9999,3.47298,3.47213,290.077,1008.35,3.48697,3.48094,290.423,1010.4
20140808.000000,154,1.8,1.6,189,9999,3.49334,3.3974,293.964,1009.73,3.6913,3.67022,288.44,1010.38
20140808.000000,200,2.3,2.1,183,9999,3.56949,3.5617,298.552,1009.91,3.67038,3.36696,285.38,1010.5
