0.000000	-4.888500
1.000000	-5.175416
2.000000	-4.992900
3.000000	-5.113227
4.000000	-5.139438
5.000000	-5.279969
6.000000	-5.531847
7.000000	-5.818790
8.000000	-5.855857
9.000000	-4.940368
10.000000	-4.855414
11.000000	-4.954979
12.000000	-4.627055
13.000000	-5.038293
14.000000	-5.349438
15.000000	-5.528711
16.000000	-5.640142
17.000000	-6.094594
18.000000	-5.510293
19.000000	-5.250391
20.000000	-5.808487
21.000000	-5.608091
22.000000	-5.780801
23.000000	-5.652088
24.000000	-5.327463
25.000000	-5.393153
26.000000	-5.635033
27.000000	-5.808001
28.000000	-5.718031
29.000000	-5.356762
30.000000	-5.029232
31.000000	-5.649580
32.000000	-5.565166
33.000000	-5.488309
34.000000	-3.631881
35.000000	-7.302639
36.000000	-8.111021
37.000000	-8.415051
38.000000	-7.847404
39.000000	-6.650576
40.000000	-10.027172
41.000000	-8.274559
42.000000	-8.126044
43.000000	-8.637669
44.000000	-7.858704
45.000000	-8.311647
46.000000	-7.483566
47.000000	-7.271216
48.000000	-8.653660
49.000000	-8.985572
50.000000	-9.244467
51.000000	-8.262783
52.000000	-8.427321
53.000000	-8.751730
54.000000	-6.773236
55.000000	-9.016253
56.000000	-9.186076
57.000000	-8.654011
58.000000	-8.546099
59.000000	-8.253613
60.000000	-8.754946
61.000000	-8.842673
62.000000	-9.375764
63.000000	-11.139654
64.000000	-8.726650
65.000000	-8.212114
66.000000	-8.316053
67.000000	-8.248307
68.000000	-8.366138
69.000000	-8.925993
70.000000	-7.714919
71.000000	-8.180416
72.000000	-8.914492
73.000000	-8.988914
74.000000	-7.761737
75.000000	-7.482107
76.000000	-8.394987
77.000000	-7.771870
78.000000	-8.804470
79.000000	-9.122976
80.000000	-8.704844
81.000000	-9.259439
82.000000	-7.632273
83.000000	-8.795177
84.000000	-9.375941
85.000000	-9.445658
86.000000	-9.846121
87.000000	-10.313237
88.000000	-9.701574
89.000000	-10.101796
90.000000	-12.505617
91.000000	-12.379436
92.000000	-12.343797
93.000000	-12.247494
94.000000	-13.317388
95.000000	-13.096103
96.000000	-12.193351
97.000000	-13.234929
98.000000	-14.016627
99.000000	-13.036019
100.000000	-13.109262
101.000000	-13.739450
102.000000	-13.858969
103.000000	-13.671907
104.000000	-14.171638
105.000000	-15.283728
106.000000	-14.654078
107.000000	-15.132713
108.000000	-14.530586
109.000000	-14.561932
110.000000	-14.499709
111.000000	-14.435403
112.000000	-14.842468
113.000000	-15.281868
114.000000	-15.139962
115.000000	-15.213469
116.000000	-15.859305
117.000000	-15.694445
118.000000	-16.787884
119.000000	-17.183554
120.000000	-17.614494
121.000000	-17.625746
122.000000	-18.406918
123.000000	-18.995262
124.000000	-19.717268
125.000000	-21.145092
126.000000	-18.785870
127.000000	-22.168976
128.000000	-22.701023
129.000000	-23.300034
130.000000	-23.507383
131.000000	-24.111238
132.000000	-21.889347
133.000000	-23.573483
134.000000	-18.374514
135.000000	-24.445890
136.000000	-25.106411
137.000000	-25.016277
138.000000	-24.153742
139.000000	-28.513107
140.000000	-26.843929
141.000000	-25.388819
142.000000	-25.501091
143.000000	-29.517834
144.000000	-26.809885
145.000000	-31.820545
146.000000	-35.812401
147.000000	-32.737522
148.000000	-33.106747
149.000000	-33.475731
150.000000	-38.578579
151.000000	-30.720078
152.000000	-38.586380
153.000000	-32.770409
154.000000	-35.869942
155.000000	-31.473753
156.000000	-36.210327
157.000000	-48.372318
158.000000	-35.526352
159.000000	-45.671497
160.000000	-41.689137
161.000000	-35.478912
162.000000	-29.039923
163.000000	-27.390787
164.000000	-26.872192
165.000000	-26.514803
166.000000	-25.210733
167.000000	-24.352381
168.000000	-22.485374
169.000000	-22.793531
170.000000	-18.340109
171.000000	-14.143600
172.000000	-12.642119
173.000000	-9.633362
174.000000	-8.383502
175.000000	-3.693244
176.000000	0.179399
177.000000	2.265275
178.000000	9.388088
179.000000	12.423303
180.000000	16.687246
181.000000	16.968073
182.000000	19.921997
183.000000	24.177681
184.000000	22.763525
185.000000	31.309446
186.000000	34.337311
187.000000	37.625530
188.000000	44.065250
189.000000	39.988663
190.000000	38.738251
191.000000	44.382790
192.000000	41.620724
193.000000	39.214260
194.000000	38.382881
195.000000	38.579243
196.000000	41.553341
197.000000	43.515423
198.000000	37.864483
199.000000	36.658291
200.000000	40.105099
201.000000	37.008949
202.000000	36.238155
203.000000	35.270565
204.000000	35.208355
205.000000	32.992462
206.000000	31.811964
207.000000	30.376434
208.000000	30.403929
209.000000	27.236975
210.000000	26.689127
211.000000	26.324804
212.000000	24.825016
213.000000	24.492506
214.000000	23.513203
215.000000	19.459488
216.000000	23.450712
217.000000	23.876451
218.000000	23.332993
219.000000	21.096569
220.000000	24.531746
221.000000	21.400633
222.000000	14.031816
223.000000	23.908533
224.000000	20.265659
225.000000	20.164946
226.000000	22.345125
227.000000	20.654255
228.000000	18.070585
229.000000	19.335678
230.000000	19.963692
231.000000	20.623346
232.000000	19.959679
233.000000	20.760946
234.000000	20.340519
235.000000	20.014816
236.000000	18.906353
237.000000	17.766024
238.000000	16.802452
239.000000	16.196180
240.000000	15.349598
241.000000	14.304570
242.000000	13.717353
243.000000	13.438951
244.000000	12.917182
245.000000	13.035441
246.000000	13.291568
247.000000	13.615808
248.000000	13.725330
249.000000	14.063814
250.000000	13.925750
251.000000	13.670558
252.000000	13.517960
253.000000	13.123032
254.000000	12.254991
255.000000	12.304590
256.000000	12.342580
257.000000	11.951717
258.000000	11.294663
259.000000	10.651288
260.000000	10.428555
261.000000	10.529939
262.000000	10.192602
263.000000	10.177201
264.000000	10.435591
265.000000	10.653021
266.000000	10.867689
267.000000	10.380939
268.000000	9.893910
269.000000	9.733991
270.000000	9.642532
271.000000	9.797523
272.000000	9.579584
273.000000	9.009828
274.000000	8.612134
275.000000	8.820447
276.000000	9.035371
277.000000	9.114998
278.000000	8.957116
279.000000	8.913025
280.000000	9.202608
281.000000	9.025433
282.000000	8.822044
283.000000	8.406039
284.000000	8.509557
285.000000	8.756484
286.000000	8.930265
287.000000	8.964091
288.000000	8.793846
289.000000	8.927435
290.000000	8.930146
291.000000	8.472180
292.000000	8.297222
293.000000	8.281236
294.000000	8.382878
295.000000	8.621284
296.000000	8.260983
297.000000	8.386673
298.000000	8.098333
299.000000	8.170246

