0.000000	-1.661144
1.000000	-1.967554
2.000000	-2.217933
3.000000	-2.149613
4.000000	-2.209325
5.000000	-2.530613
6.000000	-2.597583
7.000000	-2.403551
8.000000	-2.911965
9.000000	-3.393099
10.000000	-3.535346
11.000000	-3.111892
12.000000	-3.229245
13.000000	-3.541777
14.000000	-3.015059
15.000000	-2.689376
16.000000	-2.723656
17.000000	-2.896748
18.000000	-3.044037
19.000000	-3.549036
20.000000	-3.763515
21.000000	-4.255915
22.000000	-4.622930
23.000000	-4.653164
24.000000	-5.104027
25.000000	-5.221678
26.000000	-5.424742
27.000000	-4.882259
28.000000	-4.515831
29.000000	-4.145679
30.000000	-4.136228
31.000000	-4.258994
32.000000	-4.391932
33.000000	-4.313871
34.000000	-3.769955
35.000000	-4.565044
36.000000	-5.729895
37.000000	-5.638397
38.000000	-4.199418
39.000000	-6.669126
40.000000	-4.286055
41.000000	-5.479218
42.000000	-3.718551
43.000000	-4.008063
44.000000	-4.047795
45.000000	-4.177142
46.000000	-4.541049
47.000000	-5.007444
48.000000	-4.441751
49.000000	-4.728971
50.000000	-4.723159
51.000000	-4.595323
52.000000	-4.426076
53.000000	-3.651418
54.000000	-4.219703
55.000000	-4.508467
56.000000	-4.102340
57.000000	-3.937896
58.000000	-2.913917
59.000000	-2.863531
60.000000	-2.521065
61.000000	-2.665897
62.000000	-2.968075
63.000000	-3.069052
64.000000	-2.846856
65.000000	-3.054224
66.000000	-3.352883
67.000000	-3.210352
68.000000	-5.001001
69.000000	-4.882174
70.000000	-3.735631
71.000000	-3.385648
72.000000	-4.343339
73.000000	-4.748505
74.000000	-4.297360
75.000000	-4.347500
76.000000	-4.270526
77.000000	-4.576547
78.000000	-4.012667
79.000000	-4.904588
80.000000	-4.375575
81.000000	-5.066628
82.000000	-5.883358
83.000000	-5.434805
84.000000	-5.728152
85.000000	-5.674109
86.000000	-6.219498
87.000000	-6.159378
88.000000	-6.944978
89.000000	-6.052907
90.000000	-5.971526
91.000000	-5.983548
92.000000	-5.728163
93.000000	-5.694089
94.000000	-6.115816
95.000000	-6.594542
96.000000	-6.637159
97.000000	-6.686614
98.000000	-6.492904
99.000000	-7.260923
100.000000	-7.308146
101.000000	-7.232057
102.000000	-7.390172
103.000000	-7.566447
104.000000	-8.308559
105.000000	-7.753882
106.000000	-7.869569
107.000000	-8.049944
108.000000	-8.453157
109.000000	-9.085097
110.000000	-9.529092
111.000000	-9.834831
112.000000	-10.191462
113.000000	-10.477529
114.000000	-10.742505
115.000000	-10.804523
116.000000	-11.328428
117.000000	-11.297139
118.000000	-11.306943
119.000000	-11.946435
120.000000	-12.986500
121.000000	-12.840688
122.000000	-13.965685
123.000000	-14.980354
124.000000	-16.903778
125.000000	-17.280041
126.000000	-16.282593
127.000000	-18.065111
128.000000	-18.497490
129.000000	-17.544338
130.000000	-17.421440
131.000000	-19.595005
132.000000	-18.674341
133.000000	-16.392906
134.000000	-6.876157
135.000000	-17.856436
136.000000	-14.628820
137.000000	-18.317883
138.000000	-11.506677
139.000000	-16.060978
140.000000	-15.317163
141.000000	-16.864140
142.000000	-17.043617
143.000000	-20.168379
144.000000	-21.219749
145.000000	-21.796638
146.000000	-29.235809
147.000000	-20.457630
148.000000	-29.383091
149.000000	-27.631323
150.000000	-34.186565
151.000000	-23.487209
152.000000	-24.901823
153.000000	-10.904192
154.000000	-21.295254
155.000000	-15.016986
156.000000	-7.965195
157.000000	-15.395592
158.000000	-1.496027
159.000000	-10.107877
160.000000	-6.797240
161.000000	-8.351955
162.000000	-5.688544
163.000000	-2.604089
164.000000	-1.104833
165.000000	-1.933933
166.000000	-1.298846
167.000000	-2.935847
168.000000	-5.797002
169.000000	-2.988106
170.000000	-5.452710
171.000000	-8.268283
172.000000	-8.375644
173.000000	-8.536503
174.000000	-6.793019
175.000000	-6.656368
176.000000	-10.191092
177.000000	-13.330968
178.000000	-14.044509
179.000000	-11.687303
180.000000	-11.194356
181.000000	-14.687778
182.000000	-17.653934
183.000000	-18.400473
184.000000	-20.445707
185.000000	-18.457239
186.000000	-24.928913
187.000000	-27.912655
188.000000	-30.107079
189.000000	-21.958239
190.000000	-34.600052
191.000000	-22.535872
192.000000	-20.056662
193.000000	-19.549076
194.000000	-18.316923
195.000000	-17.505152
196.000000	-15.000967
197.000000	-14.929646
198.000000	-15.429544
199.000000	-13.045311
200.000000	-12.046830
201.000000	-12.227945
202.000000	-11.497623
203.000000	-12.062600
204.000000	-11.632565
205.000000	-11.708959
206.000000	-12.527817
207.000000	-13.030831
208.000000	-14.544062
209.000000	-13.961536
210.000000	-12.926129
211.000000	-13.344347
212.000000	-12.541865
213.000000	-8.908172
214.000000	-4.894416
215.000000	-3.566038
216.000000	-4.377443
217.000000	-8.096224
218.000000	-7.999390
219.000000	-7.473862
220.000000	-6.380973
221.000000	-5.771667
222.000000	-7.312269
223.000000	-2.007571
224.000000	-3.119291
225.000000	-4.668137
226.000000	-1.336981
227.000000	-2.608600
228.000000	-3.910315
229.000000	-3.785809
230.000000	-3.027372
231.000000	-2.357312
232.000000	-2.511466
233.000000	-2.546110
234.000000	-2.996161
235.000000	-3.370276
236.000000	-3.589128
237.000000	-3.591496
238.000000	-4.347159
239.000000	-4.402109
240.000000	-4.151925
241.000000	-4.012714
242.000000	-3.931109
243.000000	-3.980191
244.000000	-3.718060
245.000000	-3.447236
246.000000	-3.302606
247.000000	-3.399323
248.000000	-3.416025
249.000000	-3.575639
250.000000	-4.182929
251.000000	-4.410625
252.000000	-4.080708
253.000000	-4.227883
254.000000	-4.175826
255.000000	-4.241393
256.000000	-3.521288
257.000000	-3.473712
258.000000	-3.505343
259.000000	-3.264302
260.000000	-3.217072
261.000000	-3.048388
262.000000	-3.053787
263.000000	-3.268429
264.000000	-3.159823
265.000000	-2.773548
266.000000	-2.623586
267.000000	-2.382580
268.000000	-2.264143
269.000000	-2.323524
270.000000	-2.163336
271.000000	-2.100074
272.000000	-2.441653
273.000000	-2.654444
274.000000	-2.654468
275.000000	-2.702409
276.000000	-2.658044
277.000000	-2.852373
278.000000	-3.047122
279.000000	-3.312093
280.000000	-3.256677
281.000000	-2.898018
282.000000	-2.982123
283.000000	-3.244709
284.000000	-2.537787
285.000000	-2.454297
286.000000	-2.096835
287.000000	-1.813400
288.000000	-1.874221
289.000000	-1.707946
290.000000	-1.434170
291.000000	-1.131647
292.000000	-1.804674
293.000000	-1.717958
294.000000	-1.672572
295.000000	-1.649006
296.000000	-1.672797
297.000000	-1.661936
298.000000	-1.282549
299.000000	-1.362583

