"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC","HRRRLES_GUST","HRRRLES_WSPD","HRRRLES_WDIR","HRRRLES_PSFC"
20181012.000000,400,5139.49,5139.49,9999,1005.5,7.98332,7.35395,288.183,1005.74,8.08564,8.08554,284.272,1003.82
20181012.000000,406,5139.49,5139.49,9999,1005.5,7.6482,7.65891,285.825,1005.68,8.88327,8.87974,281.069,1003.74
20181012.000000,412,5139.49,5139.49,9999,1005.5,7.67023,7.30498,284.134,1005.44,8.92717,8.6805,286.004,1004.53
20181012.000000,418,5139.49,5139.49,9999,1005.5,7.80297,7.72569,279.697,1004.12,8.14224,7.54707,293.629,1004.42
20181012.000000,424,5139.49,5139.49,9999,1005.6,7.70848,7.2511,275.811,1005.25,7.22828,7.20186,289.272,1005.44
20181012.000000,430,5139.49,5139.49,9999,1005.7,7.74669,7.7083,275.223,1005.18,7.51665,7.49616,289.929,1004.26
20181012.000000,436,5139.49,5139.49,9999,1005.8,8.16416,8.01281,276.721,1004.82,7.65465,7.6242,287.942,1004.8
20181012.000000,442,5139.49,5139.49,9999,1005.9,8.15333,7.67788,272.555,1007.08,7.24876,7.22264,288.66,1005.81
20181012.000000,448,5139.49,5139.49,9999,1005.9,8.55709,8.54687,271.752,1005.98,7.46498,7.44833,288.445,1005.56
20181012.000000,454,5139.49,5139.49,9999,1006,8.53785,8.2968,271.824,1005.55,7.36873,7.18351,291.937,1005.94
20181012.000000,500,5139.49,5139.49,9999,1006.1,8.28358,8.11118,272.742,1006.85,6.93866,6.93558,291.328,1005.57
20181012.000000,506,5139.49,5139.49,9999,1006.1,8.27676,8.21717,272.693,1006.77,7.19304,7.19304,290.697,1004.78
20181012.000000,512,5139.49,5139.49,9999,1006.1,8.42487,8.22538,273.284,1006.05,7.38557,7.33808,290.439,1004.57
20181012.000000,518,5139.49,5139.49,9999,1006.2,8.34513,8.11629,271.272,1006.32,7.45104,7.39399,288.823,1005.34
20181012.000000,524,5139.49,5139.49,9999,1006.2,8.1383,8.01144,276.102,1006.55,7.43185,7.17058,290.461,1005.57
20181012.000000,530,5139.49,5139.49,9999,1006.3,8.15553,7.99413,270.95,1006.69,6.96498,6.96498,291.898,1004.9
20181012.000000,536,5139.49,5139.49,9999,1006.4,8.00341,7.74971,271.028,1007.81,7.55634,7.46653,288.701,1005.77
20181012.000000,542,5139.49,5139.49,9999,1006.5,8.23103,8.20787,274.465,1007.21,7.12932,7.08243,288.478,1005.4
20181012.000000,548,5139.49,5139.49,9999,1006.5,8.24001,7.92695,277.176,1006.82,7.51892,7.49101,283.019,1005.79
20181012.000000,554,5139.49,5139.49,9999,1006.6,7.95169,7.41508,279.746,1005.91,6.84175,6.63767,287.522,1004.53
20181012.000000,600,5139.49,5139.49,9999,1006.7,7.56097,7.17838,270.793,1007.56,6.28605,6.18584,286.021,1005.79
