"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC","HRRRLES_GUST","HRRRLES_WSPD","HRRRLES_WDIR","HRRRLES_PSFC"
20181010.000000,812,10.7889,8.8922,119,1003.9,12.0103,11.901,106.521,1001.78,11.8647,11.4843,107.714,1003.33
20181010.000000,818,11.4879,9.09266,122,1003.7,12.0317,12.0317,107.034,1002.06,11.9327,11.4371,108.812,1003.44
20181010.000000,824,12.0893,10.2903,126,1003.5,12.0699,11.7306,106.291,1001.49,13.2009,11.8664,103.122,1002.66
20181010.000000,830,12.9888,10.9893,123,1003.4,12.9908,12.7476,103.031,1002.78,13.3505,13.0802,104.592,1005.47
20181010.000000,836,14.2892,11.6884,125,1003.3,13.3766,12.9569,103.111,1002.23,13.0628,12.1007,108.433,1003.86
20181010.000000,842,14.5873,11.1898,132,1003.2,13.2489,12.6154,105.633,1001.2,12.9498,12.8233,104.747,1002.19
20181010.000000,848,15.5845,11.6884,132,1003.3,12.9726,12.9401,102.797,1001.67,13.2807,12.5507,107.403,1003.28
20181010.000000,854,15.2864,11.6884,131,1003.1,13.508,12.6152,97.7987,1003.53,12.5288,12.4534,105.124,1002.03
20181010.000000,900,14.4897,11.1898,130,1003,15.1482,14.2698,103.935,1000.72,12.4348,11.6938,104.976,1002.95
20181010.000000,906,14.9882,11.0921,129,1002.9,14.3706,13.159,105.141,1000.43,11.9991,11.624,103.881,1005.24
20181010.000000,912,13.9859,10.6912,132,1002.8,15.3888,14.9989,105.626,999.665,12.0529,11.5238,105.326,1004.39
20181010.000000,918,17.2858,12.1869,126,1002.6,15.04,12.9709,103.28,1000.24,12.0464,11.6979,105.257,1003.72
20181010.000000,924,17.6867,13.4874,130,1002.6,13.6721,13.2109,102.944,999.99,12.2123,11.7677,102.858,1003.75
20181010.000000,930,16.0882,11.9916,126,1002.6,13.4396,13.4182,103.748,999.845,12.2909,12.0187,104.462,1003.8
20181010.000000,936,14.5873,12.2897,133,1002.7,15.6137,15.6137,102.572,1000.3,12.8364,12.7637,100.822,1002.75
20181010.000000,942,14.1864,11.3902,136,1002.7,17.5775,17.3626,93.6623,1000.71,12.3523,11.6278,105.292,1003.67
20181010.000000,948,15.2864,12.2897,139,1002.5,17.9674,16.5933,99.2587,1000.93,12.2835,10.3501,110.06,1003.56
20181010.000000,954,15.5845,11.4879,135,1002,16.6813,14.8607,107.618,1000.52,12.0333,11.46,103.058,1004.4
20181010.000000,1000,14.3869,11.6884,137,1002,15.1255,14.4423,105.938,999.877,12.5347,12.1966,105.878,1002.54
20181010.000000,1006,16.8849,14.2892,142,1002,15.4075,14.9966,105.393,999.765,12.9688,12.0604,104.938,1001.91
20181010.000000,1012,17.7844,14.5873,142,1002.2,16.4102,16.2144,100.818,999.887,13.5411,12.1857,102.284,1000.66
20181010.000000,1018,18.6839,13.8883,138,1002,17.693,16.6365,98.874,999.615,13.8431,12.6577,103.206,1000.53
20181010.000000,1024,17.2858,14.2892,144,1002.1,18.3673,16.3366,104.146,1000.52,12.5006,10.2355,95.88,999.798
20181010.000000,1030,24.4767,15.4868,146,1002,18.2635,16.3514,105.989,999.821,13.3375,11.7862,104.942,1000.67
20181010.000000,1036,18.8844,13.4874,142,1001.8,16.3112,16.0013,106.75,997.667,13.8098,12.8001,103.702,1000.94
20181010.000000,1042,18.982,13.1892,147,1001.8,17.1239,17.0387,104.754,998.643,13.9221,13.2581,102.62,1001.12
20181010.000000,1048,19.8815,14.9882,145,1001.9,18.0738,17.8367,105.47,1000.35,13.3132,12.2843,102.124,999.47
20181010.000000,1054,21.7833,15.8877,152,1001.7,18.4236,18.4236,107.251,998.956,14.2106,13.9555,102.656,1001.2
20181010.000000,1100,19.5834,16.9877,148,1001.4,18.6719,18.441,108.149,999.822,13.9622,12.6884,138.561,1000.57
20181010.000000,1106,20.2824,13.1892,146,1001.4,18.9482,18.9253,109.479,998.027,17.4779,15.1403,125.715,999.906
20181010.000000,1112,23.68,16.7872,145,1001.1,20.0973,19.8967,108.997,998.071,13.6482,13.0503,117.573,1000.08
20181010.000000,1118,21.3824,16.6844,145,1000.9,20.9207,20.4235,109.836,998.287,16.3165,15.8155,123.228,999.62
20181010.000000,1124,18.283,15.7849,141,1000.7,21.0487,20.3566,111.168,997.815,16.6246,15.4117,124.583,1001.4
20181010.000000,1130,20.2824,15.5845,138,1000.6,20.5577,19.9137,111.303,997.482,18.2816,18.2816,123.744,999.805
20181010.000000,1136,18.0825,14.1864,133,1000.2,20.9095,20.2632,111.715,996.147,18.5767,16.306,125.261,1001.26
20181010.000000,1142,16.6844,13.2869,131,1000.2,21.4918,20.6296,113.414,998.337,17.1275,16.6006,118.318,1002.01
20181010.000000,1148,16.1859,12.1869,128,1000,22.2569,21.7127,113.591,996.091,17.7645,16.6799,117.133,1000.17
20181010.000000,1154,16.2835,12.9888,132,999.9,23.0856,22.6234,114.35,996.535,19.3722,16.5627,116.314,999.187
20181010.000000,1200,19.7839,16.484,128,999.6,23.5519,22.6666,114.072,995.283,16.8814,16.5813,118.953,1000.51
20181010.000000,1206,23.8804,17.6867,136,999.2,23.8617,23.0679,117.854,995.604,17.1191,16.565,120.067,1000.22
20181010.000000,1212,23.7776,17.9849,147,999.3,24.5081,23.3881,116.999,994.85,16.2962,14.3471,129.396,1001.13
20181010.000000,1218,20.6834,17.2858,144,999.1,25.2619,23.3816,120.204,991.494,14.6056,14.0103,127.568,999.89
20181010.000000,1224,20.8838,17.2858,146,999,27.3409,25.5478,114.851,994.04,17.907,17.2271,120.694,1000.28
20181010.000000,1230,21.3824,15.8877,146,998.9,26.0864,23.7313,123.716,993.627,16.891,16.1488,126.509,999.86
20181010.000000,1236,18.8844,15.1887,141,998.7,24.9435,22.5562,124.168,992.592,15.7858,14.2282,127.325,998.253
20181010.000000,1242,22.8781,17.7844,152,998.6,25.5584,24.1705,120.371,993.547,16.4669,16.4669,121.257,998.763
20181010.000000,1248,21.0843,17.6867,149,998.4,25.3876,24.9595,120.813,992.38,11.9198,11.8742,132.046,997.845
20181010.000000,1254,20.8838,16.1859,148,998.3,25.7122,24.1941,122.883,991.08,15.8915,14.1742,129.362,997.469
20181010.000000,1300,20.082,15.0859,143,998.2,26.0055,24.2068,125.137,990.047,18.7766,17.7792,116.229,996.366
20181010.000000,1306,22.0814,15.6873,148,997.8,26.5009,25.3469,124.189,991.833,18.4059,17.2493,116.345,996.849
